,age,gender,degree,extra_degree,nationality,married,experience,qualified
8378,33.0,1.0,0.0,0.0,0.0,1.0,3.0,0
8379,59.0,0.0,0.0,0.0,0.0,1.0,32.0,0
8380,60.0,0.0,1.0,1.0,0.0,0.0,21.0,1
8381,30.0,1.0,1.0,1.0,1.0,1.0,2.0,0
8382,63.0,0.0,0.0,0.0,0.0,0.0,35.0,0
8383,56.0,1.0,1.0,0.0,0.0,0.0,22.0,1
8384,63.0,1.0,0.0,0.0,0.0,0.0,24.0,0
8385,41.0,0.0,0.0,0.0,0.0,1.0,9.0,0
8386,62.0,1.0,0.0,0.0,0.0,1.0,31.0,0
8387,56.0,1.0,0.0,0.0,1.0,1.0,38.0,0
8388,64.0,0.0,1.0,0.0,0.0,0.0,29.0,1
8389,59.0,0.0,0.0,0.0,0.0,0.0,9.0,0
8390,51.0,0.0,0.0,0.0,0.0,0.0,22.0,0
8391,25.0,1.0,1.0,1.0,0.0,0.0,2.0,1
8392,50.0,0.0,0.0,0.0,1.0,1.0,26.0,0
8393,29.0,0.0,0.0,0.0,1.0,0.0,11.0,0
8394,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0
8395,45.0,1.0,1.0,0.0,0.0,0.0,1.0,0
8396,38.0,1.0,1.0,0.0,0.0,1.0,11.0,0
8397,46.0,1.0,1.0,0.0,0.0,0.0,8.0,0
8398,30.0,0.0,1.0,1.0,0.0,0.0,5.0,1
8399,27.0,0.0,1.0,0.0,0.0,0.0,6.0,1
8400,55.0,1.0,1.0,0.0,0.0,0.0,27.0,1
8401,25.0,0.0,0.0,0.0,1.0,0.0,7.0,1
8402,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0
8403,38.0,1.0,1.0,0.0,0.0,0.0,9.0,0
8404,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0
8405,50.0,0.0,1.0,0.0,0.0,0.0,29.0,1
8406,22.0,1.0,1.0,0.0,0.0,1.0,1.0,0
8407,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0
8408,24.0,0.0,1.0,0.0,0.0,0.0,3.0,1
8409,43.0,0.0,1.0,1.0,1.0,0.0,10.0,1
8410,52.0,0.0,0.0,0.0,0.0,1.0,33.0,0
8411,31.0,1.0,1.0,0.0,0.0,0.0,10.0,0
8412,38.0,0.0,1.0,0.0,0.0,0.0,17.0,1
8413,30.0,1.0,1.0,0.0,0.0,0.0,9.0,0
8414,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8415,59.0,0.0,1.0,0.0,0.0,1.0,6.0,0
8416,46.0,1.0,0.0,0.0,1.0,0.0,10.0,0
8417,25.0,0.0,0.0,0.0,1.0,0.0,7.0,0
8418,43.0,1.0,1.0,1.0,0.0,0.0,10.0,1
8419,63.0,0.0,1.0,1.0,0.0,1.0,34.0,1
8420,59.0,1.0,1.0,0.0,0.0,0.0,16.0,0
8421,41.0,0.0,1.0,0.0,0.0,0.0,10.0,1
8422,61.0,1.0,1.0,0.0,1.0,0.0,22.0,0
8423,41.0,1.0,0.0,0.0,1.0,0.0,22.0,0
8424,36.0,0.0,1.0,1.0,0.0,1.0,13.0,1
8425,50.0,1.0,1.0,1.0,1.0,0.0,25.0,1
8426,27.0,1.0,1.0,0.0,1.0,0.0,3.0,0
8427,40.0,0.0,0.0,0.0,0.0,1.0,20.0,1
8428,41.0,1.0,0.0,0.0,1.0,0.0,23.0,0
8429,42.0,0.0,0.0,0.0,1.0,1.0,20.0,1
8430,37.0,1.0,1.0,1.0,0.0,0.0,10.0,1
8431,53.0,0.0,0.0,0.0,1.0,0.0,34.0,0
8432,32.0,1.0,1.0,1.0,0.0,0.0,9.0,1
8433,53.0,0.0,1.0,1.0,1.0,0.0,20.0,1
8434,48.0,0.0,1.0,0.0,1.0,1.0,27.0,1
8435,27.0,0.0,1.0,1.0,1.0,1.0,4.0,1
8436,62.0,1.0,0.0,0.0,0.0,0.0,21.0,0
8437,44.0,0.0,1.0,0.0,0.0,0.0,21.0,1
8438,60.0,0.0,1.0,1.0,0.0,0.0,32.0,1
8439,54.0,0.0,0.0,0.0,0.0,1.0,36.0,1
8440,25.0,1.0,1.0,0.0,0.0,0.0,2.0,0
8441,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8442,45.0,0.0,1.0,1.0,0.0,1.0,16.0,1
8443,36.0,0.0,0.0,0.0,1.0,1.0,9.0,0
8444,46.0,0.0,1.0,0.0,1.0,1.0,13.0,1
8445,60.0,1.0,0.0,0.0,0.0,0.0,22.0,0
8446,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0
8447,25.0,1.0,1.0,0.0,0.0,0.0,2.0,0
8448,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
8449,22.0,1.0,0.0,0.0,0.0,0.0,3.0,0
8450,42.0,1.0,1.0,0.0,0.0,0.0,21.0,1
8451,49.0,0.0,1.0,1.0,1.0,1.0,7.0,1
8452,29.0,1.0,1.0,1.0,1.0,0.0,5.0,1
8453,28.0,0.0,1.0,0.0,1.0,0.0,3.0,0
8454,30.0,0.0,1.0,0.0,0.0,1.0,3.0,0
8455,30.0,0.0,0.0,0.0,1.0,1.0,10.0,0
8456,60.0,1.0,1.0,0.0,0.0,1.0,19.0,0
8457,40.0,1.0,0.0,0.0,1.0,0.0,7.0,0
8458,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8459,22.0,0.0,0.0,0.0,0.0,0.0,3.0,0
8460,27.0,1.0,1.0,0.0,0.0,0.0,5.0,0
8461,34.0,1.0,1.0,0.0,1.0,0.0,10.0,1
8462,34.0,0.0,1.0,1.0,1.0,0.0,11.0,1
8463,25.0,1.0,1.0,1.0,1.0,0.0,1.0,0
8464,51.0,0.0,0.0,0.0,0.0,0.0,32.0,0
8465,30.0,0.0,1.0,1.0,1.0,0.0,2.0,1
8466,64.0,0.0,0.0,0.0,0.0,0.0,29.0,0
8467,31.0,0.0,1.0,0.0,0.0,0.0,3.0,0
8468,20.0,0.0,1.0,1.0,1.0,0.0,0.0,1
8469,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8470,31.0,1.0,0.0,0.0,1.0,1.0,13.0,0
8471,49.0,0.0,0.0,0.0,0.0,1.0,27.0,1
8472,52.0,0.0,0.0,0.0,1.0,0.0,18.0,0
8473,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8474,28.0,1.0,1.0,0.0,0.0,0.0,4.0,0
8475,45.0,1.0,1.0,0.0,1.0,1.0,16.0,1
8476,31.0,0.0,0.0,0.0,0.0,0.0,12.0,1
8477,20.0,0.0,1.0,1.0,0.0,0.0,0.0,1
8478,35.0,1.0,1.0,0.0,1.0,1.0,11.0,1
8479,26.0,0.0,0.0,0.0,0.0,0.0,4.0,0
8480,42.0,0.0,0.0,0.0,0.0,1.0,19.0,0
8481,26.0,1.0,0.0,0.0,0.0,0.0,3.0,0
8482,35.0,1.0,1.0,0.0,1.0,0.0,10.0,1
8483,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0
8484,32.0,1.0,0.0,0.0,0.0,0.0,13.0,0
8485,26.0,0.0,1.0,1.0,0.0,0.0,3.0,1
8486,28.0,1.0,1.0,0.0,0.0,0.0,3.0,0
8487,37.0,1.0,1.0,0.0,0.0,1.0,10.0,0
8488,44.0,1.0,1.0,0.0,0.0,0.0,22.0,1
8489,62.0,0.0,1.0,1.0,0.0,0.0,31.0,1
8490,25.0,0.0,1.0,0.0,1.0,1.0,2.0,0
8491,46.0,1.0,1.0,0.0,0.0,0.0,24.0,1
8492,54.0,1.0,1.0,1.0,0.0,0.0,25.0,1
8493,40.0,1.0,1.0,1.0,1.0,1.0,10.0,1
8494,27.0,1.0,1.0,1.0,0.0,0.0,4.0,1
8495,39.0,0.0,0.0,0.0,0.0,0.0,21.0,1
8496,25.0,0.0,1.0,0.0,1.0,0.0,3.0,1
8497,62.0,0.0,0.0,0.0,0.0,1.0,20.0,0
8498,42.0,0.0,0.0,0.0,1.0,1.0,18.0,1
8499,34.0,0.0,1.0,1.0,0.0,0.0,6.0,1
8500,43.0,0.0,0.0,0.0,0.0,0.0,22.0,0
8501,35.0,1.0,0.0,0.0,0.0,1.0,9.0,0
8502,52.0,1.0,1.0,0.0,0.0,0.0,30.0,1
8503,34.0,0.0,1.0,1.0,1.0,0.0,2.0,1
8504,47.0,0.0,0.0,0.0,0.0,1.0,22.0,0
8505,51.0,1.0,1.0,0.0,0.0,0.0,29.0,1
8506,57.0,0.0,0.0,0.0,1.0,1.0,15.0,0
8507,40.0,0.0,1.0,1.0,1.0,0.0,6.0,1
8508,43.0,0.0,1.0,1.0,0.0,1.0,18.0,1
8509,28.0,1.0,1.0,0.0,0.0,0.0,1.0,0
8510,27.0,1.0,0.0,0.0,0.0,1.0,9.0,0
8511,43.0,0.0,1.0,1.0,1.0,1.0,9.0,1
8512,60.0,0.0,0.0,0.0,1.0,0.0,11.0,0
8513,36.0,1.0,0.0,0.0,1.0,1.0,10.0,0
8514,39.0,0.0,1.0,1.0,1.0,0.0,5.0,1
8515,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0
8516,43.0,0.0,0.0,0.0,1.0,1.0,15.0,0
8517,39.0,0.0,1.0,1.0,0.0,1.0,12.0,1
8518,48.0,0.0,1.0,1.0,0.0,0.0,2.0,0
8519,47.0,0.0,1.0,1.0,0.0,1.0,21.0,1
8520,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
8521,48.0,1.0,1.0,1.0,0.0,1.0,23.0,1
8522,63.0,0.0,1.0,1.0,1.0,0.0,36.0,1
8523,60.0,1.0,0.0,0.0,0.0,1.0,30.0,0
8524,28.0,0.0,1.0,0.0,0.0,1.0,7.0,1
8525,60.0,0.0,0.0,0.0,0.0,1.0,36.0,1
8526,62.0,1.0,0.0,0.0,0.0,0.0,7.0,0
8527,30.0,0.0,1.0,0.0,0.0,0.0,3.0,0
8528,59.0,1.0,0.0,0.0,0.0,0.0,27.0,0
8529,54.0,1.0,0.0,0.0,1.0,1.0,20.0,0
8530,43.0,0.0,1.0,0.0,0.0,0.0,9.0,1
8531,63.0,0.0,1.0,1.0,0.0,1.0,14.0,1
8532,26.0,1.0,1.0,1.0,0.0,0.0,1.0,0
8533,43.0,0.0,1.0,1.0,0.0,1.0,19.0,1
8534,53.0,0.0,1.0,0.0,1.0,0.0,22.0,1
8535,36.0,0.0,0.0,0.0,0.0,1.0,16.0,1
8536,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0
8537,34.0,0.0,1.0,0.0,1.0,0.0,4.0,0
8538,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0
8539,32.0,1.0,1.0,1.0,0.0,1.0,8.0,1
8540,40.0,1.0,1.0,1.0,0.0,1.0,14.0,1
8541,34.0,1.0,1.0,0.0,1.0,1.0,8.0,0
8542,50.0,0.0,1.0,0.0,0.0,1.0,24.0,1
8543,24.0,1.0,0.0,0.0,1.0,0.0,5.0,0
8544,50.0,0.0,1.0,1.0,0.0,0.0,17.0,1
8545,32.0,1.0,0.0,0.0,0.0,0.0,14.0,0
8546,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0
8547,43.0,0.0,1.0,1.0,1.0,0.0,13.0,1
8548,38.0,1.0,1.0,1.0,1.0,0.0,6.0,0
8549,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8550,36.0,1.0,1.0,0.0,1.0,0.0,14.0,1
8551,61.0,0.0,1.0,1.0,1.0,0.0,38.0,1
8552,37.0,0.0,1.0,0.0,0.0,0.0,9.0,1
8553,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
8554,53.0,0.0,1.0,1.0,1.0,0.0,27.0,1
8555,49.0,1.0,0.0,0.0,1.0,0.0,8.0,0
8556,41.0,0.0,0.0,0.0,0.0,0.0,21.0,1
8557,31.0,1.0,1.0,1.0,1.0,0.0,5.0,1
8558,27.0,1.0,1.0,0.0,0.0,0.0,1.0,0
8559,43.0,1.0,1.0,1.0,1.0,1.0,16.0,1
8560,57.0,1.0,0.0,0.0,1.0,0.0,19.0,0
8561,53.0,0.0,1.0,1.0,0.0,1.0,18.0,1
8562,39.0,0.0,1.0,1.0,0.0,0.0,2.0,1
8563,28.0,0.0,1.0,0.0,0.0,1.0,6.0,1
8564,29.0,1.0,1.0,1.0,0.0,0.0,5.0,1
8565,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0
8566,50.0,1.0,1.0,0.0,0.0,1.0,14.0,0
8567,29.0,1.0,1.0,1.0,0.0,0.0,2.0,0
8568,33.0,1.0,1.0,1.0,1.0,0.0,3.0,0
8569,42.0,1.0,1.0,1.0,0.0,1.0,19.0,1
8570,26.0,1.0,1.0,1.0,0.0,1.0,3.0,1
8571,41.0,0.0,1.0,0.0,0.0,0.0,9.0,1
8572,60.0,0.0,1.0,1.0,1.0,0.0,35.0,1
8573,34.0,0.0,1.0,1.0,0.0,0.0,11.0,1
8574,40.0,0.0,1.0,0.0,0.0,1.0,18.0,1
8575,44.0,1.0,1.0,0.0,0.0,0.0,8.0,0
8576,46.0,1.0,1.0,1.0,1.0,0.0,12.0,1
8577,43.0,1.0,0.0,0.0,1.0,1.0,25.0,0
8578,30.0,1.0,1.0,1.0,1.0,0.0,4.0,1
8579,29.0,0.0,1.0,0.0,0.0,0.0,5.0,1
8580,35.0,0.0,1.0,1.0,1.0,0.0,8.0,1
8581,61.0,1.0,0.0,0.0,0.0,1.0,27.0,0
8582,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8583,28.0,0.0,1.0,1.0,1.0,0.0,1.0,1
8584,34.0,1.0,1.0,1.0,0.0,0.0,10.0,1
8585,62.0,0.0,0.0,0.0,0.0,0.0,43.0,1
8586,30.0,1.0,0.0,0.0,0.0,1.0,7.0,0
8587,39.0,0.0,1.0,1.0,1.0,0.0,13.0,1
8588,29.0,1.0,0.0,0.0,1.0,0.0,3.0,0
8589,45.0,1.0,1.0,1.0,1.0,0.0,15.0,1
8590,30.0,1.0,1.0,0.0,1.0,0.0,7.0,1
8591,58.0,1.0,1.0,0.0,1.0,1.0,21.0,1
8592,24.0,1.0,1.0,0.0,0.0,0.0,2.0,0
8593,60.0,0.0,0.0,0.0,0.0,1.0,32.0,0
8594,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0
8595,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0
8596,59.0,0.0,0.0,0.0,0.0,0.0,34.0,0
8597,35.0,1.0,0.0,0.0,0.0,0.0,16.0,0
8598,64.0,1.0,1.0,0.0,0.0,0.0,11.0,0
8599,62.0,1.0,0.0,0.0,1.0,1.0,41.0,0
8600,20.0,0.0,1.0,1.0,1.0,0.0,0.0,1
8601,30.0,1.0,0.0,0.0,1.0,0.0,2.0,0
8602,64.0,1.0,0.0,0.0,0.0,0.0,9.0,0
8603,44.0,0.0,0.0,0.0,0.0,0.0,21.0,0
8604,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0
8605,30.0,0.0,0.0,0.0,1.0,1.0,2.0,0
8606,37.0,0.0,0.0,0.0,0.0,0.0,12.0,0
8607,40.0,1.0,0.0,0.0,0.0,1.0,20.0,0
8608,33.0,1.0,0.0,0.0,1.0,0.0,4.0,0
8609,38.0,1.0,0.0,0.0,1.0,1.0,6.0,0
8610,32.0,0.0,1.0,1.0,0.0,0.0,7.0,1
8611,48.0,0.0,1.0,1.0,1.0,1.0,24.0,1
8612,29.0,1.0,0.0,0.0,0.0,0.0,11.0,0
8613,36.0,1.0,1.0,1.0,1.0,0.0,3.0,0
8614,28.0,0.0,1.0,0.0,1.0,1.0,4.0,0
8615,38.0,0.0,0.0,0.0,1.0,1.0,15.0,0
8616,44.0,1.0,0.0,0.0,1.0,1.0,19.0,0
8617,37.0,0.0,1.0,1.0,0.0,1.0,12.0,1
8618,53.0,0.0,1.0,0.0,0.0,0.0,14.0,0
8619,56.0,1.0,1.0,1.0,0.0,1.0,13.0,1
8620,43.0,1.0,1.0,1.0,0.0,1.0,16.0,1
8621,43.0,1.0,1.0,1.0,0.0,1.0,14.0,1
8622,58.0,0.0,1.0,1.0,0.0,0.0,33.0,1
8623,49.0,0.0,1.0,0.0,0.0,1.0,28.0,1
8624,51.0,0.0,1.0,0.0,0.0,0.0,16.0,1
8625,33.0,1.0,0.0,0.0,1.0,1.0,10.0,0
8626,35.0,1.0,1.0,1.0,0.0,1.0,4.0,0
8627,26.0,1.0,1.0,0.0,0.0,0.0,5.0,0
8628,28.0,1.0,1.0,1.0,0.0,0.0,3.0,1
8629,57.0,1.0,1.0,1.0,0.0,1.0,30.0,1
8630,30.0,1.0,1.0,1.0,1.0,0.0,7.0,1
8631,28.0,1.0,1.0,1.0,0.0,0.0,2.0,0
8632,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0
8633,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0
8634,28.0,1.0,1.0,1.0,0.0,0.0,3.0,1
8635,60.0,0.0,1.0,1.0,0.0,1.0,23.0,1
8636,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0
8637,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0
8638,33.0,1.0,1.0,0.0,0.0,1.0,5.0,0
8639,34.0,1.0,1.0,1.0,0.0,1.0,11.0,1
8640,38.0,1.0,1.0,1.0,0.0,1.0,15.0,1
8641,34.0,1.0,1.0,0.0,0.0,0.0,9.0,1
8642,49.0,1.0,1.0,0.0,1.0,0.0,9.0,0
8643,53.0,0.0,1.0,1.0,0.0,0.0,19.0,1
8644,39.0,0.0,1.0,1.0,0.0,0.0,12.0,1
8645,44.0,0.0,0.0,0.0,1.0,0.0,22.0,1
8646,59.0,0.0,1.0,0.0,1.0,0.0,16.0,0
8647,37.0,0.0,1.0,1.0,0.0,0.0,9.0,1
8648,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8649,54.0,0.0,1.0,1.0,0.0,0.0,30.0,1
8650,45.0,0.0,0.0,0.0,0.0,1.0,6.0,0
8651,31.0,0.0,1.0,0.0,1.0,1.0,10.0,1
8652,36.0,0.0,0.0,0.0,1.0,1.0,15.0,0
8653,28.0,1.0,0.0,0.0,0.0,0.0,4.0,0
8654,34.0,1.0,1.0,1.0,1.0,1.0,8.0,1
8655,30.0,0.0,0.0,0.0,1.0,0.0,5.0,0
8656,45.0,1.0,0.0,0.0,1.0,1.0,23.0,0
8657,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0
8658,53.0,0.0,1.0,1.0,1.0,0.0,8.0,0
8659,40.0,0.0,0.0,0.0,0.0,1.0,19.0,0
8660,26.0,0.0,1.0,1.0,1.0,0.0,3.0,1
8661,40.0,1.0,1.0,1.0,0.0,0.0,12.0,1
8662,32.0,1.0,1.0,0.0,0.0,0.0,8.0,0
8663,28.0,1.0,0.0,0.0,1.0,0.0,6.0,0
8664,27.0,0.0,1.0,0.0,0.0,0.0,3.0,0
8665,41.0,0.0,0.0,0.0,0.0,0.0,10.0,0
8666,44.0,1.0,1.0,1.0,1.0,0.0,21.0,1
8667,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8668,50.0,1.0,1.0,1.0,1.0,1.0,23.0,1
8669,43.0,1.0,1.0,1.0,0.0,1.0,10.0,1
8670,29.0,1.0,0.0,0.0,0.0,1.0,11.0,0
8671,47.0,0.0,0.0,0.0,1.0,1.0,23.0,1
8672,27.0,1.0,1.0,0.0,1.0,1.0,1.0,0
8673,36.0,0.0,1.0,1.0,0.0,0.0,3.0,1
8674,57.0,1.0,0.0,0.0,0.0,1.0,26.0,0
8675,54.0,1.0,1.0,1.0,0.0,0.0,23.0,1
8676,24.0,1.0,1.0,0.0,0.0,0.0,2.0,0
8677,30.0,1.0,1.0,0.0,1.0,1.0,1.0,0
8678,36.0,1.0,1.0,1.0,1.0,0.0,7.0,1
8679,30.0,0.0,1.0,0.0,0.0,0.0,5.0,1
8680,27.0,1.0,1.0,1.0,1.0,0.0,3.0,1
8681,47.0,0.0,1.0,0.0,1.0,0.0,8.0,0
8682,52.0,0.0,0.0,0.0,1.0,0.0,4.0,0
8683,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0
8684,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0
8685,57.0,0.0,1.0,1.0,1.0,0.0,34.0,1
8686,58.0,1.0,0.0,0.0,0.0,0.0,20.0,0
8687,58.0,1.0,0.0,0.0,0.0,0.0,31.0,0
8688,64.0,1.0,1.0,1.0,0.0,1.0,14.0,1
8689,34.0,0.0,1.0,1.0,1.0,0.0,5.0,1
8690,36.0,1.0,0.0,0.0,0.0,0.0,13.0,0
8691,52.0,1.0,0.0,0.0,0.0,0.0,29.0,0
8692,50.0,1.0,1.0,1.0,0.0,1.0,26.0,1
8693,41.0,1.0,1.0,1.0,0.0,1.0,6.0,0
8694,30.0,1.0,1.0,1.0,0.0,1.0,1.0,0
8695,38.0,1.0,1.0,1.0,0.0,1.0,13.0,1
8696,35.0,0.0,0.0,0.0,1.0,1.0,12.0,0
8697,60.0,1.0,1.0,1.0,0.0,0.0,17.0,1
8698,38.0,0.0,0.0,0.0,1.0,0.0,14.0,0
8699,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8700,43.0,0.0,1.0,0.0,0.0,1.0,12.0,1
8701,31.0,1.0,1.0,1.0,1.0,1.0,7.0,1
8702,28.0,1.0,1.0,1.0,0.0,0.0,2.0,0
8703,56.0,1.0,1.0,0.0,0.0,0.0,22.0,1
8704,43.0,1.0,1.0,1.0,0.0,1.0,4.0,0
8705,38.0,0.0,1.0,1.0,0.0,0.0,12.0,1
8706,57.0,0.0,1.0,0.0,1.0,1.0,23.0,1
8707,26.0,0.0,1.0,1.0,1.0,0.0,3.0,1
8708,34.0,0.0,1.0,1.0,1.0,0.0,4.0,1
8709,27.0,0.0,1.0,0.0,1.0,0.0,3.0,0
8710,23.0,0.0,1.0,0.0,0.0,0.0,2.0,0
8711,34.0,1.0,0.0,0.0,1.0,1.0,14.0,0
8712,43.0,1.0,0.0,0.0,0.0,0.0,22.0,0
8713,25.0,1.0,0.0,0.0,1.0,0.0,5.0,0
8714,57.0,1.0,0.0,0.0,0.0,0.0,24.0,0
8715,28.0,1.0,1.0,1.0,0.0,0.0,4.0,1
8716,59.0,0.0,1.0,1.0,1.0,0.0,9.0,0
8717,21.0,0.0,0.0,0.0,1.0,0.0,1.0,0
8718,34.0,0.0,1.0,0.0,0.0,0.0,12.0,1
8719,62.0,1.0,0.0,0.0,1.0,0.0,3.0,0
8720,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0
8721,53.0,1.0,1.0,1.0,0.0,1.0,3.0,0
8722,48.0,1.0,0.0,0.0,0.0,1.0,23.0,0
8723,33.0,1.0,1.0,0.0,0.0,0.0,9.0,0
8724,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0
8725,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8726,31.0,0.0,1.0,1.0,1.0,0.0,3.0,1
8727,40.0,1.0,1.0,0.0,0.0,0.0,18.0,1
8728,49.0,0.0,1.0,0.0,0.0,1.0,27.0,1
8729,56.0,1.0,0.0,0.0,1.0,0.0,15.0,0
8730,49.0,0.0,0.0,0.0,1.0,1.0,13.0,0
8731,49.0,0.0,1.0,0.0,0.0,0.0,15.0,1
8732,63.0,0.0,0.0,0.0,0.0,1.0,42.0,1
8733,42.0,0.0,1.0,1.0,1.0,0.0,19.0,1
8734,33.0,1.0,1.0,1.0,1.0,0.0,8.0,1
8735,25.0,1.0,1.0,1.0,0.0,0.0,2.0,0
8736,40.0,0.0,0.0,0.0,0.0,0.0,4.0,0
8737,28.0,0.0,1.0,0.0,0.0,0.0,3.0,0
8738,41.0,0.0,1.0,1.0,1.0,0.0,17.0,1
8739,55.0,1.0,0.0,0.0,1.0,1.0,17.0,0
8740,52.0,0.0,1.0,1.0,0.0,0.0,22.0,1
8741,47.0,1.0,0.0,0.0,0.0,1.0,13.0,0
8742,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0
8743,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0
8744,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0
8745,26.0,1.0,1.0,0.0,1.0,0.0,5.0,0
8746,40.0,1.0,1.0,0.0,1.0,0.0,12.0,0
8747,54.0,0.0,0.0,0.0,1.0,0.0,22.0,0
8748,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0
8749,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0
8750,48.0,1.0,0.0,0.0,1.0,0.0,25.0,0
8751,45.0,1.0,0.0,0.0,1.0,1.0,27.0,0
8752,53.0,0.0,0.0,0.0,0.0,0.0,19.0,0
8753,33.0,0.0,1.0,1.0,0.0,1.0,6.0,1
8754,43.0,0.0,0.0,0.0,1.0,1.0,22.0,1
8755,59.0,1.0,1.0,1.0,0.0,1.0,17.0,1
8756,42.0,0.0,1.0,1.0,0.0,1.0,13.0,1
8757,52.0,1.0,1.0,1.0,1.0,0.0,3.0,0
8758,26.0,1.0,1.0,1.0,0.0,1.0,3.0,1
8759,56.0,1.0,1.0,1.0,1.0,0.0,13.0,1
8760,31.0,0.0,1.0,1.0,0.0,0.0,8.0,1
8761,25.0,0.0,1.0,1.0,0.0,1.0,2.0,1
8762,29.0,0.0,1.0,0.0,1.0,1.0,4.0,1
8763,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0
8764,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0
8765,36.0,0.0,1.0,1.0,1.0,1.0,10.0,1
8766,23.0,1.0,1.0,0.0,1.0,0.0,2.0,0
8767,59.0,1.0,0.0,0.0,0.0,0.0,27.0,0
8768,41.0,1.0,1.0,1.0,1.0,1.0,17.0,1
8769,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0
8770,33.0,0.0,0.0,0.0,0.0,0.0,13.0,0
8771,31.0,0.0,1.0,1.0,1.0,0.0,6.0,1
8772,52.0,1.0,0.0,0.0,0.0,0.0,33.0,0
8773,24.0,0.0,1.0,0.0,0.0,0.0,3.0,0
8774,46.0,1.0,1.0,0.0,0.0,0.0,25.0,1
8775,35.0,1.0,0.0,0.0,1.0,0.0,16.0,0
8776,24.0,1.0,0.0,0.0,1.0,0.0,5.0,0
8777,32.0,0.0,1.0,0.0,1.0,1.0,6.0,1
8778,39.0,1.0,0.0,0.0,0.0,1.0,21.0,0
8779,56.0,1.0,1.0,1.0,0.0,0.0,23.0,1
8780,53.0,0.0,0.0,0.0,0.0,1.0,23.0,0
8781,32.0,1.0,0.0,0.0,1.0,0.0,14.0,0
8782,26.0,1.0,0.0,0.0,0.0,0.0,8.0,0
8783,53.0,0.0,1.0,0.0,0.0,0.0,31.0,1
8784,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0
8785,41.0,1.0,1.0,1.0,1.0,0.0,12.0,1
8786,49.0,0.0,1.0,1.0,1.0,1.0,9.0,1
8787,31.0,0.0,1.0,1.0,0.0,0.0,8.0,1
8788,43.0,1.0,1.0,1.0,1.0,1.0,14.0,1
8789,43.0,0.0,0.0,0.0,0.0,1.0,10.0,0
8790,26.0,1.0,1.0,1.0,0.0,1.0,2.0,1
8791,31.0,0.0,0.0,0.0,0.0,0.0,11.0,0
8792,40.0,1.0,0.0,0.0,1.0,0.0,12.0,0
8793,26.0,1.0,1.0,1.0,1.0,0.0,3.0,0
8794,57.0,0.0,1.0,0.0,0.0,1.0,17.0,1
8795,51.0,1.0,1.0,0.0,1.0,1.0,14.0,0
8796,32.0,0.0,1.0,1.0,1.0,0.0,9.0,1
8797,34.0,1.0,1.0,1.0,1.0,1.0,5.0,1
8798,39.0,1.0,1.0,1.0,0.0,1.0,14.0,1
8799,31.0,1.0,1.0,1.0,1.0,1.0,8.0,1
8800,27.0,1.0,1.0,1.0,1.0,1.0,2.0,1
